ref-hip,ref-knee,ref-ankle,link-hip,link-knee,link-ankle,motor-hip,motor-knee,motor-ankle,tau-m1,tau-m2,tau-m3,tau-dyn-1,tau-dyn-2,tau-dyn-3
0.287454,-0.263535,-0.151466,0.264803,-0.251813,-0.152248,0.281677,-0.25488,-0.152248,0.0738,-0.1158,-0.0828,-0.0990432,-0.102968,0.0793034,0.110333
0.287007,-0.26402,-0.150841,0.26418,-0.252388,-0.151241,0.281054,-0.255456,-0.151241,0.045,-0.1008,-0.1038,-0.0887282,-0.0854988,0.0661888,0.110667
0.286558,-0.264497,-0.150216,0.263605,-0.252915,-0.150426,0.280479,-0.255983,-0.150426,0.096,-0.054,-0.1029,-0.0907406,-0.0867429,0.0635435,0.111
0.286108,-0.264966,-0.149589,0.263078,-0.253442,-0.149611,0.279951,-0.25651,-0.149611,0.1338,-0.0318,-0.093,-0.0915697,-0.0829213,0.0638292,0.111333
0.285657,-0.265427,-0.148962,0.262359,-0.25397,-0.148652,0.279232,-0.257038,-0.148652,0.0579,-0.1068,-0.09,-0.0763337,-0.0819576,0.0631519,0.111667
0.285205,-0.265879,-0.148334,0.261783,-0.254641,-0.147933,0.278657,-0.257709,-0.147933,0.0588,-0.084,-0.084,-0.0830332,-0.0669039,0.0620372,0.112
0.284751,-0.266324,-0.147706,0.261064,-0.255312,-0.14707,0.277938,-0.25838,-0.14707,0.0678,-0.0819,-0.0918,-0.0707749,-0.0635622,0.0733809,0.112333
0.284295,-0.26676,-0.147077,0.260441,-0.255839,-0.146399,0.277315,-0.258907,-0.146399,0.06,-0.0858,-0.0849,-0.0752076,-0.0742052,0.0797619,0.112667
0.283838,-0.267188,-0.146447,0.259722,-0.25651,-0.145632,0.276596,-0.259578,-0.145632,0.063,-0.0678,-0.0759,-0.0669722,-0.0563962,0.0925774,0.113
0.28338,-0.267607,-0.145817,0.259099,-0.257038,-0.144913,0.275973,-0.260106,-0.144913,0.0648,-0.0669,-0.075,-0.0721791,-0.0661409,0.101959,0.113333
0.28292,-0.268019,-0.145186,0.258332,-0.257661,-0.144386,0.275206,-0.260729,-0.144386,0.081,-0.0669,-0.072,-0.0609777,-0.0552795,0.115895,0.113667
0.282459,-0.268423,-0.144555,0.257613,-0.258284,-0.143763,0.274487,-0.261352,-0.143763,0.0858,-0.0648,-0.0648,-0.0627757,-0.0514964,0.12345,0.114
0.281997,-0.268818,-0.143923,0.256846,-0.258811,-0.14314,0.27372,-0.261879,-0.14314,0.099,-0.0558,-0.0699,-0.0576475,-0.0562027,0.128322,0.114333
0.281533,-0.269206,-0.143291,0.256223,-0.259387,-0.142708,0.273097,-0.262455,-0.142708,0.114,-0.066,-0.0678,-0.0654105,-0.0505789,0.130183,0.114667
0.281067,-0.269585,-0.142658,0.2556,-0.259866,-0.142277,0.272473,-0.262934,-0.142277,0.114,-0.0528,-0.054,-0.0646337,-0.0552455,0.133264,0.115
0.280601,-0.269956,-0.142024,0.254833,-0.260441,-0.141701,0.271706,-0.263509,-0.141701,0.1299,-0.06,-0.06,-0.0545023,-0.0442478,0.128381,0.115333
0.280132,-0.27032,-0.141391,0.252532,-0.260921,-0.141174,0.270939,-0.263989,-0.141174,0.1269,-0.0558,-0.0648,-0.0716188,-0.049583,0.12453,0.115667
0.279663,-0.270675,-0.140757,0.251813,-0.261448,-0.140647,0.27022,-0.264516,-0.140647,0.1329,-0.0549,-0.066,-0.0710536,0.0719427,0.250064,0.116
0.279192,-0.271022,-0.140122,0.251093,-0.262023,-0.140072,0.269501,-0.265091,-0.140072,0.1308,-0.0459,-0.0618,-0.0691352,-0.0366749,0.172577,0.116333
0.27872,-0.271362,-0.139487,0.250279,-0.262598,-0.139401,0.268686,-0.265666,-0.139401,0.1128,-0.0489,-0.072,-0.0607872,-0.0314596,0.15256,0.116667
0.278246,-0.271693,-0.138852,0.249559,-0.26303,-0.138825,0.267967,-0.266098,-0.138825,0.216,0.009,-0.069,-0.0644917,-0.0443284,0.140827,0.117
0.277771,-0.272017,-0.138217,0.248649,-0.263653,-0.137962,0.267056,-0.266721,-0.137962,0.171,-0.0129,-0.0639,-0.0497828,-0.0275093,0.105426,0.117333
0.277295,-0.272333,-0.137581,0.247978,-0.264036,-0.137291,0.266385,-0.267104,-0.137291,0.1359,-0.0378,-0.0609,-0.0613278,-0.0499413,0.0842029,0.117667
0.276817,-0.272641,-0.136945,0.247211,-0.264468,-0.136476,0.265618,-0.267536,-0.136476,0.138,-0.0408,-0.0648,-0.0531968,-0.0494279,0.059139,0.118
0.276338,-0.272941,-0.136309,0.244862,-0.264803,-0.135613,0.264803,-0.267871,-0.135613,0.111,-0.0249,-0.0468,-0.067001,-0.0567041,0.0500922,0.118333
0.275857,-0.273233,-0.135672,0.244095,-0.265139,-0.134655,0.264036,-0.268207,-0.134655,0.081,-0.042,-0.0609,-0.0655453,0.0617764,0.168596,0.118667
0.275375,-0.273518,-0.135036,0.243376,-0.267009,-0.133696,0.263317,-0.268543,-0.133696,0.063,-0.0528,-0.0588,0.0177331,-0.0802376,0.102774,0.119
0.274892,-0.273795,-0.134399,0.242609,-0.267248,-0.132737,0.26255,-0.268782,-0.132737,0.051,-0.057,-0.0618,-0.0648467,-0.0838174,0.225794,0.119333
0.274408,-0.274064,-0.133762,0.24189,-0.267536,-0.131826,0.261831,-0.26907,-0.131826,0.1608,0.0198,-0.0669,-0.065578,-0.0757928,0.162655,0.119667
0.273922,-0.274326,-0.133125,0.241171,-0.267776,-0.130916,0.261112,-0.269309,-0.130916,0.1029,-0.0258,-0.0018,-0.0627353,-0.0795248,0.139132,0.12
0.273435,-0.27458,-0.132488,0.240451,-0.267967,-0.130053,0.260393,-0.269501,-0.130053,0.2169,-0.0849,-0.0369,-0.0609628,-0.0877925,0.118928,0.120333
0.272946,-0.274826,-0.131851,0.238055,-0.268207,-0.128998,0.25953,-0.269741,-0.128998,0.1479,-0.0699,-0.0669,-0.0717984,-0.0823831,0.0850635,0.120667
0.272456,-0.275065,-0.131214,0.237479,-0.268399,-0.128279,0.258955,-0.269933,-0.128279,0.1359,-0.075,-0.0678,-0.0834331,0.0369259,0.196241,0.121
0.271965,-0.275297,-0.130577,0.236856,-0.268638,-0.127368,0.258332,-0.270172,-0.127368,0.1188,-0.084,-0.054,-0.0784959,-0.0673497,0.100987,0.121333
0.271473,-0.275521,-0.129939,0.234651,-0.268878,-0.126458,0.257661,-0.270412,-0.126458,0.0939,-0.0798,-0.0759,-0.0917274,-0.0604882,0.0848027,0.121667
0.270979,-0.275738,-0.129302,0.234028,-0.269118,-0.125499,0.257038,-0.270652,-0.125499,0.1869,0.0048,-0.0819,-0.090105,0.0608003,0.202088,0.122
0.270484,-0.275947,-0.128665,0.233405,-0.269405,-0.12454,0.256414,-0.270939,-0.12454,0.0999,-0.03,-0.0729,-0.0865748,-0.048804,0.109304,0.122333
0.269988,-0.276149,-0.128028,0.232734,-0.269741,-0.123581,0.255743,-0.271275,-0.123581,0.0738,-0.0669,-0.0918,-0.0797669,-0.0472857,0.0799461,0.122667
0.26949,-0.276344,-0.127391,0.23211,-0.270029,-0.122623,0.25512,-0.271563,-0.122623,0.1929,0.024,-0.0858,-0.0796187,-0.0528154,0.0740959,0.123
0.268991,-0.276531,-0.126754,0.231439,-0.270268,-0.121664,0.254449,-0.271802,-0.121664,0.1089,-0.0099,-0.0798,-0.0723505,-0.0570735,0.0441602,0.123333
0.268491,-0.276712,-0.126118,0.23072,-0.270556,-0.120705,0.25373,-0.27209,-0.120705,0.0768,-0.0579,-0.0819,-0.0654915,-0.0558278,0.02721,0.123667
0.26799,-0.276885,-0.125481,0.228228,-0.270796,-0.119459,0.252771,-0.27233,-0.119459,0.078,-0.045,-0.0789,-0.148871,-0.0620893,0.0305363,0.124
0.267487,-0.277051,-0.124845,0.227604,-0.270987,-0.118644,0.252148,-0.272521,-0.118644,0.0609,-0.0528,-0.0708,-0.0778772,-0.0601581,0.0329947,0.124333
0.266983,-0.27721,-0.124209,0.226837,-0.271179,-0.117733,0.251381,-0.272713,-0.117733,0.03,-0.0588,-0.0639,-0.0655295,-0.0545943,0.0397468,0.124667
0.266478,-0.277362,-0.123573,0.224488,-0.271419,-0.11687,0.250566,-0.272953,-0.11687,0.036,-0.0648,-0.1428,-0.0798678,-0.0429629,0.0560234,0.125
0.265972,-0.277507,-0.122938,0.223674,-0.27161,-0.116055,0.249751,-0.273144,-0.116055,0.0309,-0.0609,-0.087,-0.0739088,0.0737724,0.201649,0.125333
0.265464,-0.277645,-0.122302,0.222715,-0.27185,-0.11524,0.248793,-0.273384,-0.11524,0.042,-0.0558,-0.0618,-0.0565633,-0.0321362,0.149423,0.125667
0.264956,-0.277776,-0.121667,0.221852,-0.272042,-0.114617,0.24793,-0.273576,-0.114617,0.0459,-0.0438,-0.075,-0.0585041,-0.0346015,0.154402,0.126
0.264446,-0.2779,-0.121032,0.220989,-0.272282,-0.114042,0.247067,-0.273816,-0.114042,0.1869,0.021,-0.0738,-0.0544595,-0.0277999,0.155264,0.126333
0.263934,-0.278018,-0.120398,0.220078,-0.272521,-0.113515,0.246156,-0.274055,-0.113515,0.1518,0,-0.0558,-0.0477553,-0.0293044,0.132319,0.126667
0.263422,-0.278129,-0.119764,0.219263,-0.272713,-0.113131,0.245341,-0.274247,-0.113131,0.1338,-0.03,-0.054,-0.0526824,-0.0377765,0.116618,0.127
0.262909,-0.278233,-0.119131,0.218209,-0.272905,-0.112508,0.244286,-0.274439,-0.112508,0.1599,-0.0288,-0.0498,-0.0338427,-0.0448224,0.091884,0.127333
0.262394,-0.27833,-0.118497,0.217394,-0.273049,-0.112029,0.243472,-0.274583,-0.112029,0.1278,-0.0288,-0.0519,-0.0465923,-0.0442248,0.0803356,0.127667
0.261878,-0.278421,-0.117865,0.216483,-0.273192,-0.111405,0.242561,-0.274726,-0.111405,0.1218,-0.036,-0.054,-0.0376239,-0.0410995,0.0645425,0.128
0.261361,-0.278506,-0.117232,0.215668,-0.273288,-0.110878,0.241746,-0.274822,-0.110878,0.087,-0.0408,-0.0408,-0.0420952,-0.0444665,0.0581577,0.128333
0.260843,-0.278584,-0.1166,0.214757,-0.273336,-0.110159,0.240835,-0.27487,-0.110159,0.0858,-0.0459,-0.0429,-0.0339446,-0.0446705,0.0516099,0.128667
0.260324,-0.278655,-0.115969,0.213847,-0.273432,-0.109488,0.239924,-0.274966,-0.109488,0.0648,-0.039,-0.0399,-0.0317061,-0.0373262,0.0601713,0.129
0.259804,-0.27872,-0.115338,0.212984,-0.273528,-0.108769,0.239061,-0.275062,-0.108769,0.066,-0.0459,-0.0399,-0.033412,-0.032941,0.0646815,0.129333
0.259283,-0.278779,-0.114708,0.212217,-0.273576,-0.108194,0.238294,-0.27511,-0.108194,0.051,-0.0438,-0.0399,-0.0371444,-0.0350484,0.0744705,0.129667
0.25876,-0.278832,-0.114078,0.211354,-0.273672,-0.107522,0.237431,-0.275206,-0.107522,0.057,-0.039,-0.033,-0.0294324,-0.028352,0.0893361,0.13
0.258237,-0.278878,-0.113449,0.210635,-0.27372,-0.106947,0.236712,-0.275254,-0.106947,0.0678,-0.0288,-0.0339,-0.0355519,-0.0310499,0.0960628,0.130333
0.257712,-0.278919,-0.112821,0.209724,-0.273864,-0.10642,0.235802,-0.275397,-0.10642,0.066,-0.0348,-0.036,-0.0220501,-0.0199252,0.113243,0.130667
0.257186,-0.278953,-0.112193,0.207375,-0.273959,-0.105893,0.234987,-0.275493,-0.105893,0.0888,-0.0258,-0.033,-0.131692,-0.0226677,0.121252,0.131
0.25666,-0.278981,-0.111565,0.206608,-0.274007,-0.105413,0.23422,-0.275541,-0.105413,0.0939,-0.033,-0.0318,-0.0424646,-0.0263353,0.122032,0.131333
0.256132,-0.279003,-0.110939,0.205937,-0.274103,-0.105078,0.233549,-0.275637,-0.105078,0.1029,-0.0198,-0.0309,-0.0472905,-0.0196321,0.125708,0.131667
0.255603,-0.27902,-0.110313,0.205314,-0.274199,-0.104694,0.232925,-0.275733,-0.104694,0.12,-0.0219,-0.1008,-0.0501028,-0.0190352,0.124819,0.132
0.255073,-0.27903,-0.109688,0.204595,-0.274295,-0.104263,0.232206,-0.275829,-0.104263,0.117,-0.0228,-0.0549,-0.0429533,-0.0177179,0.120894,0.132333
0.254543,-0.279035,-0.109063,0.203876,-0.274343,-0.103831,0.231487,-0.275877,-0.103831,0.1218,-0.0219,-0.0399,-0.0386137,-0.0216438,0.113638,0.132667
0.254011,-0.279034,-0.108439,0.203157,-0.274391,-0.103352,0.230768,-0.275925,-0.103352,0.1218,-0.015,-0.057,-0.0348076,-0.0194375,0.10971,0.133
0.253478,-0.279027,-0.107816,0.202533,-0.274487,-0.102873,0.230145,-0.276021,-0.102873,0.1179,-0.0219,-0.0408,-0.0397206,-0.0127506,0.102169,0.133333
0.252945,-0.279015,-0.107194,0.201766,-0.274487,-0.102441,0.229378,-0.276021,-0.102441,0.1149,-0.0168,-0.036,-0.0289671,-0.0215869,0.0944974,0.133667
0.25241,-0.278997,-0.106573,0.200856,-0.274535,-0.101722,0.228467,-0.276069,-0.101722,0.1098,-0.0159,-0.036,-0.0183728,-0.0166877,0.0837819,0.134
0.251875,-0.278974,-0.105952,0.200232,-0.274583,-0.101243,0.227844,-0.276117,-0.101243,0.105,-0.012,-0.0369,-0.0359679,-0.0124044,0.0855721,0.134333
0.251338,-0.278945,-0.105332,0.199513,-0.274583,-0.100667,0.227125,-0.276117,-0.100667,0.096,-0.0159,-0.0288,-0.0298237,-0.0155699,0.084786,0.134667
0.250801,-0.278911,-0.104713,0.198794,-0.274583,-0.100092,0.226406,-0.276117,-0.100092,0.081,-0.0138,-0.024,-0.0290833,-0.0133952,0.0823492,0.135
0.250262,-0.278871,-0.104095,0.198171,-0.274583,-0.0995649,0.225783,-0.276117,-0.0995649,0.0819,-0.0138,-0.0318,-0.0345464,-0.0109811,0.0873516,0.135333
0.249723,-0.278826,-0.103478,0.195966,-0.274583,-0.0989897,0.225112,-0.276117,-0.0989897,0.081,-0.0159,-0.0339,-0.0518368,-0.00832882,0.0920784,0.135667
0.249183,-0.278776,-0.102862,0.195343,-0.274583,-0.0984145,0.224488,-0.276117,-0.0984145,0.0759,-0.0159,-0.033,-0.05257,0.109207,0.226343,0.136
0.248643,-0.278721,-0.102247,0.194672,-0.276117,-0.0978392,0.223817,-0.276117,-0.0978392,0.0819,-0.0108,-0.0288,0.0356512,-0.0353698,0.158479,0.136333
0.248101,-0.278661,-0.101632,0.194049,-0.276117,-0.097264,0.223194,-0.276117,-0.097264,0.09,-0.009,-0.0519,-0.0537792,-0.0310494,0.278304,0.136667
0.247558,-0.278596,-0.101019,0.193425,-0.276117,-0.0966887,0.222571,-0.276117,-0.0966887,0.2238,0.0729,-0.051,-0.0516679,-0.0286661,0.202016,0.137
0.247015,-0.278526,-0.100406,0.192898,-0.276117,-0.0962573,0.222044,-0.276117,-0.0962573,0.171,0.024,0.0018,-0.055745,-0.0290698,0.167719,0.137333
0.246471,-0.278451,-0.099795,0.192467,-0.276117,-0.0958259,0.221612,-0.276117,-0.0958259,0.1989,-0.0258,-0.003,-0.06161,-0.0298997,0.147913,0.137667
0.245926,-0.278371,-0.0991846,0.192035,-0.276069,-0.0954424,0.221181,-0.276069,-0.0954424,0.2529,-0.0279,-0.0429,-0.061785,-0.032559,0.112962,0.138
0.24538,-0.278287,-0.0985752,0.191604,-0.276021,-0.094963,0.220749,-0.276021,-0.094963,0.1569,-0.024,-0.0558,-0.0634467,-0.0306951,0.0907523,0.138333
0.244834,-0.278198,-0.0979669,0.191268,-0.276021,-0.0945795,0.220414,-0.276021,-0.0945795,0.153,-0.024,-0.057,-0.0700098,-0.0206153,0.0699454,0.138667
0.244287,-0.278104,-0.0973597,0.190837,-0.275973,-0.0940522,0.219982,-0.275973,-0.0940522,0.1239,-0.03,-0.0639,-0.0655975,-0.0202854,0.0465781,0.139
0.243739,-0.278006,-0.0967536,0.190405,-0.275973,-0.093477,0.219551,-0.275973,-0.093477,0.102,-0.033,-0.0609,-0.0651349,-0.00899329,0.0394857,0.139333
0.24319,-0.277903,-0.0961485,0.189974,-0.275973,-0.0929017,0.21912,-0.275973,-0.0929017,0.0699,-0.0279,-0.0669,-0.0654984,-0.00415693,0.0302063,0.139667
0.242641,-0.277796,-0.0955446,0.188009,-0.275973,-0.0922785,0.218688,-0.275973,-0.0922785,0.06,-0.0219,-0.0669,-0.0852777,-0.0019328,0.034801,0.14
0.242091,-0.277684,-0.0949418,0.187529,-0.276021,-0.0916554,0.218209,-0.276021,-0.0916554,0.0339,-0.0138,-0.06,-0.0792683,0.123629,0.169442,0.140333
0.24154,-0.277568,-0.0943402,0.187098,-0.276021,-0.0910322,0.217777,-0.276021,-0.0910322,0.0339,-0.0069,-0.0639,-0.0807267,0.0053164,0.10929,0.140667
0.240989,-0.277448,-0.0937397,0.186618,-0.276069,-0.090409,0.217298,-0.276069,-0.090409,0.036,-0.0009,-0.0759,-0.0783526,0.0106377,0.109881,0.141
0.240437,-0.277324,-0.0931405,0.186043,-0.276069,-0.0897379,0.216723,-0.276069,-0.0897379,0.1308,0.033,-0.081,-0.0705477,0.00776425,0.118372,0.141333
0.239885,-0.277196,-0.0925424,0.18566,-0.276117,-0.0893064,0.216339,-0.276117,-0.0893064,0.177,0.0729,-0.0738,-0.0826547,0.0141105,0.112189,0.141667
0.239331,-0.277063,-0.0919455,0.185132,-0.276117,-0.0888271,0.215812,-0.276117,-0.0888271,0.0948,0.0048,-0.0789,-0.0729281,0.00786801,0.105643,0.142
0.238778,-0.276927,-0.0913499,0.184605,-0.276117,-0.0883477,0.215285,-0.276117,-0.0883477,0.1029,0.009,-0.072,-0.0718308,0.00802741,0.102937,0.142333
0.238223,-0.276787,-0.0907555,0.184078,-0.276117,-0.0877725,0.214757,-0.276117,-0.0877725,0.126,0.0078,-0.072,-0.0707234,0.00980409,0.0965446,0.142667
0.237669,-0.276643,-0.0901624,0.183455,-0.276069,-0.087341,0.214134,-0.276069,-0.087341,0.096,0.0108,-0.0798,-0.0629822,0.00833556,0.0939735,0.143
0.237113,-0.276495,-0.0895706,0.182879,-0.276021,-0.0868617,0.213559,-0.276021,-0.0868617,0.0948,0.012,-0.066,-0.0662021,0.0134277,0.092931,0.143333
0.236557,-0.276343,-0.0889801,0.182304,-0.275973,-0.0864302,0.212984,-0.275973,-0.0864302,0.1038,0.0078,-0.0708,-0.0658018,0.0191955,0.0885213,0.143667
0.236001,-0.276188,-0.0883908,0.181729,-0.275973,-0.0859988,0.212408,-0.275973,-0.0859988,0.0858,0.0039,-0.0648,-0.0654904,0.0279883,0.0900375,0.144
0.235444,-0.27603,-0.0878029,0.181106,-0.275925,-0.0855194,0.211785,-0.275925,-0.0855194,0.0909,0.009,-0.06,-0.061956,0.0293784,0.0874941,0.144333
0.234886,-0.275867,-0.0872164,0.180387,-0.275877,-0.0849921,0.211066,-0.275877,-0.0849921,0.093,0.0138,-0.0678,-0.054282,0.0327729,0.0887032,0.144667
0.234329,-0.275702,-0.0866311,0.181297,-0.275877,-0.0845128,0.210443,-0.275877,-0.0845128,0.081,0.0228,-0.0588,-0.0410009,0.0423326,0.0931795,0.145
0.23377,-0.275533,-0.0860473,0.180722,-0.275829,-0.0840813,0.209868,-0.275829,-0.0840813,0.0819,0.0249,-0.063,-0.0460041,-0.0748711,-0.03956,0.145333
0.233212,-0.27536,-0.0854648,0.179955,-0.275829,-0.083554,0.209101,-0.275829,-0.083554,0.0849,0.033,-0.0558,-0.0335327,0.0490745,0.0347068,0.145667
0.232652,-0.275185,-0.0848837,0.17938,-0.275829,-0.0831226,0.208526,-0.275829,-0.0831226,0.0819,0.0318,-0.0459,-0.0457634,0.0523083,0.0514229,0.146
0.232093,-0.275006,-0.084304,0.178757,-0.275829,-0.0826912,0.207902,-0.275829,-0.0826912,0.0339,-0.003,-0.0489,-0.0426831,0.0535601,0.0594832,0.146333
0.231533,-0.274824,-0.0837258,0.178134,-0.275781,-0.0822597,0.207279,-0.275781,-0.0822597,0,-0.0108,-0.0408,-0.0433767,0.0520468,0.0775481,0.146667
0.230973,-0.274639,-0.0831489,0.17751,-0.275781,-0.0818762,0.206656,-0.275781,-0.0818762,0.0318,0.033,-0.0399,-0.0436599,0.0600776,0.100074,0.147
0.230412,-0.274451,-0.0825735,0.176887,-0.275781,-0.0813969,0.206033,-0.275781,-0.0813969,0.0588,0.0579,-0.0489,-0.0444427,0.0657285,0.117728,0.147333
0.229851,-0.27426,-0.0819996,0.176312,-0.275781,-0.0811572,0.205458,-0.275781,-0.0811572,0.069,0.0468,-0.042,-0.0486215,0.068913,0.135462,0.147667
0.22929,-0.274066,-0.0814271,0.175593,-0.275781,-0.0807737,0.204738,-0.275781,-0.0807737,0.0918,0.057,-0.0459,-0.0391327,0.0710423,0.146832,0.148
0.228728,-0.27387,-0.0808561,0.175161,-0.275733,-0.080534,0.204307,-0.275733,-0.080534,0.1029,0.0579,-0.0459,-0.0585745,0.0667799,0.153615,0.148333
0.228166,-0.273671,-0.0802866,0.174586,-0.275733,-0.0802464,0.203732,-0.275733,-0.0802464,0.126,0.066,-0.0438,-0.0503961,0.0734629,0.156213,0.148667
0.227604,-0.273469,-0.0797186,0.173915,-0.275685,-0.0799108,0.203061,-0.275685,-0.0799108,0.1428,0.0639,-0.0408,-0.0451768,0.0705356,0.153627,0.149
0.227042,-0.273264,-0.0791521,0.173244,-0.275637,-0.0795753,0.20239,-0.275637,-0.0795753,0.1518,0.0678,-0.0489,-0.0443757,0.0689748,0.146031,0.149333
0.226479,-0.273057,-0.0785871,0.174155,-0.275541,-0.0792397,0.201766,-0.275541,-0.0792397,0.1518,0.0678,-0.0558,-0.028817,0.0625859,0.135678,0.149667
0.225916,-0.272848,-0.0780237,0.173436,-0.275397,-0.0787603,0.201047,-0.275397,-0.0787603,0.153,0.0678,-0.045,-0.0234462,-0.0588076,-0.0109131,0.15
0.225353,-0.272636,-0.0774618,0.172669,-0.275206,-0.078281,0.20028,-0.275206,-0.078281,0.1428,0.0699,-0.0489,-0.0194259,0.0524667,0.0430599,0.150333
0.22479,-0.272421,-0.0769014,0.172189,-0.275062,-0.0778975,0.199801,-0.275062,-0.0778975,0.135,0.0648,-0.033,-0.0374703,0.0590217,0.0469892,0.150667
0.224227,-0.272205,-0.0763427,0.171662,-0.274918,-0.077466,0.199274,-0.274918,-0.077466,0.0648,0.0039,-0.0279,-0.0356938,0.0608379,0.0529012,0.151
0.223663,-0.271986,-0.0757855,0.171183,-0.276308,-0.0770346,0.198794,-0.274774,-0.0770346,0.009,-0.0009,-0.0249,0.0437136,0.0316479,0.060656,0.151333
0.2231,-0.271765,-0.0752299,0.170703,-0.276164,-0.0766032,0.198315,-0.27463,-0.0766032,0.042,0.0318,-0.0249,0.03838,0.174209,0.20783,0.151667
0.222536,-0.271542,-0.0746759,0.170224,-0.275973,-0.0761238,0.197836,-0.274439,-0.0761238,0.057,0.0618,-0.0399,-0.0501043,0.038283,0.282655,0.152
0.221972,-0.271317,-0.0741235,0.169745,-0.275829,-0.0756924,0.197356,-0.274295,-0.0756924,0.0618,0.045,-0.0039,-0.0509134,0.0466666,0.219323,0.152333
0.221408,-0.27109,-0.0735727,0.169361,-0.275637,-0.0753568,0.196973,-0.274103,-0.0753568,0.0939,0.0948,0.015,-0.0571047,0.0449231,0.213451,0.152667
0.220844,-0.270861,-0.0730235,0.16893,-0.275493,-0.0749733,0.196541,-0.273959,-0.0749733,0.264,0.12,0.006,-0.0566421,0.0499979,0.204034,0.153
0.22028,-0.27063,-0.072476,0.168498,-0.27535,-0.0745898,0.19611,-0.273816,-0.0745898,0.2589,0.0258,-0.0378,-0.0583823,0.049502,0.183628,0.153333
0.219716,-0.270397,-0.0719301,0.168163,-0.275158,-0.0743022,0.195774,-0.273624,-0.0743022,0.195,0.033,-0.0609,-0.0659211,0.0433606,0.162936,0.153667
0.219152,-0.270163,-0.0713859,0.167731,-0.275014,-0.0738708,0.195343,-0.27348,-0.0738708,0.1878,0.045,-0.0519,-0.063025,0.0490716,0.130706,0.154
0.218588,-0.269927,-0.0708433,0.167348,-0.274822,-0.0734873,0.194959,-0.273288,-0.0734873,0.201,0.0429,-0.057,-0.0665439,0.0452974,0.111617,0.154333
0.218024,-0.269689,-0.0703024,0.166964,-0.27463,-0.0730079,0.194576,-0.273097,-0.0730079,0.1569,0.0489,-0.063,-0.0675261,0.0486723,0.0855196,0.154667
0.21746,-0.26945,-0.0697632,0.166581,-0.274487,-0.0725285,0.194192,-0.272953,-0.0725285,0.141,0.042,-0.0618,-0.0679388,0.0567611,0.0717889,0.155
0.216896,-0.269209,-0.0692257,0.166197,-0.274295,-0.0719533,0.193809,-0.272761,-0.0719533,0.1089,0.0459,-0.0708,-0.0681939,0.055681,0.0557401,0.155333
0.216333,-0.268967,-0.0686898,0.165814,-0.274103,-0.071378,0.193425,-0.272569,-0.071378,0.0978,0.0438,-0.063,-0.0687671,0.057353,0.0504928,0.155667
0.215769,-0.268723,-0.0681557,0.16543,-0.273959,-0.0707549,0.193042,-0.272425,-0.0707549,0.0798,0.0498,-0.0618,-0.0687529,0.0651534,0.0441364,0.156
0.215205,-0.268478,-0.0676232,0.165047,-0.273768,-0.0701317,0.192658,-0.272234,-0.0701317,0.0618,0.051,-0.066,-0.0695297,0.0626853,0.0456309,0.156333
0.214642,-0.268232,-0.0670925,0.164615,-0.273624,-0.0695085,0.192227,-0.27209,-0.0695085,0.051,0.057,-0.0618,-0.0669486,0.0697169,0.0578952,0.156667
0.214078,-0.267985,-0.0665635,0.164184,-0.273432,-0.0689333,0.191796,-0.271898,-0.0689333,0.0489,0.0579,-0.069,-0.0667089,0.0672648,0.0650172,0.157
0.213515,-0.267736,-0.0660362,0.163752,-0.273288,-0.0683101,0.191364,-0.271754,-0.0683101,0.0558,0.0579,-0.0618,-0.067796,0.0724267,0.0790057,0.157333
0.212952,-0.267486,-0.0655106,0.163321,-0.273144,-0.0677828,0.190933,-0.27161,-0.0677828,0.0519,0.0669,-0.069,-0.0679879,0.0748519,0.0890857,0.157667
0.212389,-0.267236,-0.0649868,0.16289,-0.273001,-0.0672555,0.190501,-0.271467,-0.0672555,0.0588,0.0729,-0.057,-0.0686024,0.0763408,0.10304,0.158
0.211827,-0.266984,-0.0644647,0.16241,-0.272857,-0.0666802,0.190022,-0.271323,-0.0666802,0.0768,0.066,-0.063,-0.0654299,0.0776784,0.109916,0.158333
0.211264,-0.266731,-0.0639444,0.161931,-0.272713,-0.0662009,0.189542,-0.271179,-0.0662009,0.0849,0.0708,-0.0669,-0.0660353,0.0788638,0.12066,0.158667
0.210702,-0.266477,-0.0634258,0.161356,-0.272569,-0.0658174,0.188967,-0.271035,-0.0658174,0.0939,0.0759,-0.0678,-0.0596066,0.078954,0.129287,0.159
0.21014,-0.266223,-0.062909,0.160876,-0.272425,-0.0654339,0.188488,-0.270891,-0.0654339,0.108,0.0729,-0.0639,-0.0660266,0.0806185,0.130188,0.159333
0.209578,-0.265968,-0.0623939,0.160301,-0.272234,-0.0649545,0.187913,-0.2707,-0.0649545,0.1128,0.0759,-0.0678,-0.0596585,0.0752238,0.129595,0.159667
0.209017,-0.265712,-0.0618806,0.159582,-0.271994,-0.0644751,0.187194,-0.27046,-0.0644751,0.126,0.0768,-0.0588,-0.0481544,0.0695968,0.127641,0.16
0.208456,-0.265455,-0.0613691,0.160397,-0.271802,-0.0639958,0.186475,-0.270268,-0.0639958,0.132,0.0798,-0.066,0.0587672,0.074248,0.117461,0.160333
0.207895,-0.265198,-0.0608594,0.159678,-0.271467,-0.0634685,0.185755,-0.269933,-0.0634685,0.129,0.072,-0.0588,-0.0313539,0.0571691,0.10692,0.160667
